timestamp,minutes_elapsed,cam_id,model,operator,setup,environment,distance_m,signal_dbm,battery_pct,battery_health,temperature_c,link_state,bitrate_mbps,dropped_frames,latency_ms,transmitting,recording_local
2026-08-29T12:16:30,316.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-54.2,87.0,0.95,31.2,OK,47.0,0,35,True,True
2026-08-29T12:16:30,316.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-59.2,86.9,0.92,31.2,OK,50.9,0,35,True,True
2026-08-29T12:16:30,316.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-63.6,79.0,0.61,31.3,OK,34.1,17,193,True,True
2026-08-29T12:16:30,316.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.5,86.1,0.88,30.6,DEGRADED,33.6,43,163,True,True
2026-08-29T12:16:30,316.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-68.3,84.5,0.79,32.7,DEGRADED,19.6,20,266,True,True
2026-08-29T12:17:00,317.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.4,86.6,0.95,30.3,OK,47.7,0,35,True,True
2026-08-29T12:17:00,317.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.4,87.0,0.92,30.9,OK,46.6,2,53,True,True
2026-08-29T12:17:00,317.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.3,78.9,0.61,31.1,DEGRADED,33.1,7,191,True,True
2026-08-29T12:17:00,317.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-66.7,85.7,0.88,31.9,DEGRADED,24.8,50,274,True,True
2026-08-29T12:17:00,317.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-72.1,84.4,0.79,30.5,CRITICAL,9.2,100,551,True,True
2026-08-29T12:17:30,317.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-50.7,87.2,0.95,30.6,OK,49.8,0,35,True,True
2026-08-29T12:17:30,317.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.5,86.7,0.92,31.5,OK,44.3,0,48,True,True
2026-08-29T12:17:30,317.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.7,78.7,0.61,31.0,DEGRADED,25.1,15,162,True,True
2026-08-29T12:17:30,317.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.1,85.2,0.88,30.4,OK,46.1,0,36,True,True
2026-08-29T12:17:30,317.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-70.8,83.9,0.79,33.3,DEGRADED,12.8,66,380,True,True
2026-08-29T12:18:00,318.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-60.3,87.0,0.95,32.0,OK,46.4,2,44,True,True
2026-08-29T12:18:00,318.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.8,86.1,0.92,29.4,OK,40.6,2,54,True,True
2026-08-29T12:18:00,318.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.2,79.0,0.61,31.2,DEGRADED,31.3,0,299,True,True
2026-08-29T12:18:00,318.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.3,85.8,0.88,32.3,DEGRADED,33.2,25,243,True,True
2026-08-29T12:18:00,318.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.7,83.4,0.79,31.3,DEGRADED,8.9,42,89,True,True
2026-08-29T12:18:30,318.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.5,86.6,0.95,30.0,OK,49.9,0,35,True,True
2026-08-29T12:18:30,318.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.9,86.5,0.92,32.0,OK,44.2,5,42,True,True
2026-08-29T12:18:30,318.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-67.0,78.9,0.61,30.2,DEGRADED,25.8,49,398,True,True
2026-08-29T12:18:30,318.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.4,85.2,0.88,30.4,OK,36.7,24,257,True,True
2026-08-29T12:18:30,318.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-70.8,83.6,0.79,31.4,DEGRADED,15.9,1,583,True,True
2026-08-29T12:19:00,319.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.3,86.5,0.95,30.0,OK,50.0,0,35,True,True
2026-08-29T12:19:00,319.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-63.1,85.7,0.92,31.1,OK,38.2,19,123,True,True
2026-08-29T12:19:00,319.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-63.1,78.6,0.61,30.7,OK,38.4,0,159,True,True
2026-08-29T12:19:00,319.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.9,85.1,0.88,31.3,OK,42.3,14,148,True,True
2026-08-29T12:19:00,319.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.3,83.9,0.79,31.4,DEGRADED,10.1,10,468,True,True
2026-08-29T12:19:30,319.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-54.5,86.0,0.95,31.1,OK,46.3,0,35,True,True
2026-08-29T12:19:30,319.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.6,85.1,0.92,30.1,OK,46.9,1,42,True,True
2026-08-29T12:19:30,319.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-69.1,78.4,0.61,30.7,DEGRADED,18.3,51,471,True,True
2026-08-29T12:19:30,319.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-66.2,85.0,0.88,30.1,DEGRADED,27.5,36,100,True,True
2026-08-29T12:19:30,319.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-75.5,83.3,0.79,30.1,DEGRADED,14.1,6,91,True,True
2026-08-29T12:20:00,320.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.4,85.7,0.95,30.0,OK,50.2,0,35,True,True
2026-08-29T12:20:00,320.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.2,85.7,0.92,32.3,OK,50.6,0,35,True,True
2026-08-29T12:20:00,320.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.2,78.0,0.61,31.7,DEGRADED,26.4,33,348,True,True
2026-08-29T12:20:00,320.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.3,85.1,0.88,32.0,OK,37.2,0,222,True,True
2026-08-29T12:20:00,320.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.2,83.1,0.79,31.2,DEGRADED,12.6,48,290,True,True
2026-08-29T12:20:30,320.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-59.3,86.9,0.95,30.1,OK,48.4,0,35,True,True
2026-08-29T12:20:30,320.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-59.9,85.8,0.92,29.9,OK,46.4,0,35,True,True
2026-08-29T12:20:30,320.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-64.9,77.7,0.61,30.8,OK,34.3,27,312,True,True
2026-08-29T12:20:30,320.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.7,85.0,0.88,32.2,OK,35.7,14,208,True,True
2026-08-29T12:20:30,320.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-77.4,83.4,0.79,32.3,DEGRADED,11.5,26,516,True,True
2026-08-29T12:21:00,321.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.2,86.1,0.95,31.3,OK,46.8,0,35,True,True
2026-08-29T12:21:00,321.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.1,85.1,0.92,31.1,OK,46.9,0,36,True,True
2026-08-29T12:21:00,321.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.2,77.7,0.61,31.6,OK,29.3,0,269,True,True
2026-08-29T12:21:00,321.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.4,84.9,0.88,32.5,OK,42.1,5,115,True,True
2026-08-29T12:21:00,321.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-75.6,83.1,0.79,32.0,DEGRADED,18.2,43,174,True,True
2026-08-29T12:21:30,321.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.7,86.2,0.95,30.4,OK,50.1,0,35,True,True
2026-08-29T12:21:30,321.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.9,85.6,0.92,32.4,OK,47.1,0,35,True,True
2026-08-29T12:21:30,321.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.7,77.5,0.61,31.5,DEGRADED,27.7,24,412,True,True
2026-08-29T12:21:30,321.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.0,84.3,0.88,30.4,OK,49.2,0,35,True,True
2026-08-29T12:21:30,321.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-77.9,82.6,0.79,31.3,DEGRADED,12.8,58,674,True,True
2026-08-29T12:22:00,322.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-60.4,85.1,0.95,31.3,OK,46.2,3,38,True,True
2026-08-29T12:22:00,322.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.8,85.3,0.92,32.0,OK,43.7,1,74,True,True
2026-08-29T12:22:00,322.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.2,77.5,0.61,30.5,DEGRADED,27.7,1,84,True,True
2026-08-29T12:22:00,322.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.2,84.6,0.88,33.0,OK,31.7,12,259,True,True
2026-08-29T12:22:00,322.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-74.4,82.7,0.79,29.6,CRITICAL,1.9,75,356,True,True
2026-08-29T12:22:30,322.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.2,86.2,0.95,31.7,OK,49.5,0,35,True,True
2026-08-29T12:22:30,322.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-65.1,84.7,0.92,30.6,OK,32.1,12,328,True,True
2026-08-29T12:22:30,322.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.1,77.0,0.61,30.8,DEGRADED,24.7,45,235,True,True
2026-08-29T12:22:30,322.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.9,84.7,0.88,31.5,OK,39.3,1,138,True,True
2026-08-29T12:22:30,322.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-76.0,82.4,0.79,31.0,DEGRADED,16.0,33,394,True,True
2026-08-29T12:23:00,323.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.3,85.2,0.95,31.4,OK,49.5,0,35,True,True
2026-08-29T12:23:00,323.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.4,84.3,0.92,30.1,OK,47.4,3,42,True,True
2026-08-29T12:23:00,323.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.5,77.1,0.61,30.2,DEGRADED,30.1,14,225,True,True
2026-08-29T12:23:00,323.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.2,84.4,0.88,31.3,OK,45.9,11,106,True,True
2026-08-29T12:23:00,323.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-72.3,81.9,0.79,30.0,CRITICAL,8.6,111,303,True,True
2026-08-29T12:23:30,323.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.4,86.2,0.95,31.3,OK,46.0,0,35,True,True
2026-08-29T12:23:30,323.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.7,84.9,0.92,30.6,OK,47.2,2,48,True,True
2026-08-29T12:23:30,323.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-64.4,77.2,0.61,30.5,OK,33.0,14,150,True,True
2026-08-29T12:23:30,323.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.1,84.4,0.88,31.5,OK,36.3,15,105,True,True
2026-08-29T12:23:30,323.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-76.5,82.1,0.79,29.8,DEGRADED,15.0,70,462,True,True
2026-08-29T12:24:00,324.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-60.9,84.7,0.95,31.3,OK,45.5,0,77,True,True
2026-08-29T12:24:00,324.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.2,84.6,0.92,31.2,OK,47.3,0,39,True,True
2026-08-29T12:24:00,324.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-63.2,76.7,0.61,32.2,OK,38.5,5,52,True,True
2026-08-29T12:24:00,324.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.9,83.6,0.88,31.1,OK,38.3,33,203,True,True
2026-08-29T12:24:00,324.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-75.7,82.3,0.79,31.3,DEGRADED,15.9,12,321,True,True
2026-08-29T12:24:30,324.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.6,85.7,0.95,29.5,OK,46.8,0,35,True,True
2026-08-29T12:24:30,324.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-64.6,84.9,0.92,31.3,OK,33.0,4,108,True,True
2026-08-29T12:24:30,324.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.6,76.5,0.61,32.5,DEGRADED,24.2,40,315,True,True
2026-08-29T12:24:30,324.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.7,84.4,0.88,30.8,OK,35.9,9,247,True,True
2026-08-29T12:24:30,324.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-80.8,82.1,0.79,30.6,CRITICAL,6.5,52,456,True,True
2026-08-29T12:25:00,325.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-54.0,84.7,0.95,30.4,OK,47.2,0,35,True,True
2026-08-29T12:25:00,325.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.1,84.3,0.92,31.8,OK,44.6,9,77,True,True
2026-08-29T12:25:00,325.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-62.6,76.4,0.61,32.2,OK,39.9,14,45,True,True
2026-08-29T12:25:00,325.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-66.5,84.5,0.88,31.6,DEGRADED,26.1,30,315,True,True
2026-08-29T12:25:00,325.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-77.0,81.8,0.79,29.9,DEGRADED,13.7,89,642,True,True
2026-08-29T12:25:30,325.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.1,84.8,0.95,29.7,OK,45.9,0,35,True,True
2026-08-29T12:25:30,325.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.0,84.0,0.92,30.3,OK,46.2,1,59,True,True
2026-08-29T12:25:30,325.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.7,76.4,0.61,32.0,DEGRADED,29.3,30,263,True,True
2026-08-29T12:25:30,325.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.4,83.9,0.88,32.3,DEGRADED,29.3,2,221,True,True
2026-08-29T12:25:30,325.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-77.5,81.3,0.79,32.2,DEGRADED,14.2,24,366,True,True
2026-08-29T12:26:00,326.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.5,85.3,0.95,30.6,OK,44.3,0,35,True,True
2026-08-29T12:26:00,326.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.8,84.7,0.92,31.8,OK,41.9,3,42,True,True
2026-08-29T12:26:00,326.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-68.5,76.2,0.61,31.3,DEGRADED,20.1,26,172,True,True
2026-08-29T12:26:00,326.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-66.3,82.9,0.88,31.5,DEGRADED,28.3,22,150,True,True
2026-08-29T12:26:00,326.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-75.7,81.5,0.79,31.8,DEGRADED,17.0,17,109,True,True
2026-08-29T12:26:30,326.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.1,85.5,0.95,30.9,OK,47.2,0,35,True,True
2026-08-29T12:26:30,326.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.6,84.0,0.92,31.0,OK,45.7,0,67,True,True
2026-08-29T12:26:30,326.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-69.3,76.3,0.61,30.9,DEGRADED,18.4,66,353,True,True
2026-08-29T12:26:30,326.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.2,83.1,0.88,31.0,OK,45.0,10,45,True,True
2026-08-29T12:26:30,326.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-77.8,81.7,0.79,32.2,DEGRADED,15.8,28,491,True,True
2026-08-29T12:27:00,327.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-52.3,84.2,0.95,29.7,OK,48.7,0,35,True,True
2026-08-29T12:27:00,327.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.7,83.9,0.92,32.0,OK,45.7,0,35,True,True
2026-08-29T12:27:00,327.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-68.3,75.6,0.61,31.1,DEGRADED,21.8,73,179,True,True
2026-08-29T12:27:00,327.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.7,82.5,0.88,31.5,DEGRADED,26.8,7,175,True,True
2026-08-29T12:27:00,327.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-77.2,81.3,0.79,30.1,DEGRADED,14.4,2,432,True,True
2026-08-29T12:27:30,327.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-54.7,84.4,0.95,31.6,OK,48.7,0,35,True,True
2026-08-29T12:27:30,327.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.4,83.8,0.92,29.2,OK,41.9,2,151,True,True
2026-08-29T12:27:30,327.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.6,75.4,0.61,29.9,DEGRADED,29.5,48,254,True,True
2026-08-29T12:27:30,327.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.5,82.8,0.88,30.6,OK,44.6,2,58,True,True
2026-08-29T12:27:30,327.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-77.4,81.2,0.79,30.3,DEGRADED,15.1,8,431,True,True
2026-08-29T12:28:00,328.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.5,84.9,0.95,30.7,OK,46.4,0,35,True,True
2026-08-29T12:28:00,328.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.7,83.7,0.92,33.4,OK,44.0,5,64,True,True
2026-08-29T12:28:00,328.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-70.3,75.3,0.61,30.6,DEGRADED,14.4,52,292,True,True
2026-08-29T12:28:00,328.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.0,82.8,0.88,29.5,OK,43.2,7,54,True,True
2026-08-29T12:28:00,328.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-73.5,81.0,0.79,31.3,CRITICAL,5.0,64,216,True,True
2026-08-29T12:28:30,328.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.1,83.9,0.95,32.0,OK,48.6,0,35,True,True
2026-08-29T12:28:30,328.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-64.1,83.1,0.92,31.2,OK,37.1,5,109,True,True
2026-08-29T12:28:30,328.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.8,75.8,0.61,30.9,DEGRADED,27.3,8,347,True,True
2026-08-29T12:28:30,328.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.5,82.8,0.88,29.3,OK,35.4,15,204,True,True
2026-08-29T12:28:30,328.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-74.7,81.0,0.79,31.8,CRITICAL,2.5,1,123,True,True
2026-08-29T12:29:00,329.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.9,84.1,0.95,32.1,OK,47.1,0,35,True,True
2026-08-29T12:29:00,329.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.7,83.0,0.92,31.2,OK,41.9,13,65,True,True
2026-08-29T12:29:00,329.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.5,75.0,0.61,31.1,DEGRADED,26.4,5,183,True,True
2026-08-29T12:29:00,329.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.9,82.8,0.88,31.4,OK,44.1,14,79,True,True
2026-08-29T12:29:00,329.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-73.8,80.5,0.79,31.4,CRITICAL,2.4,45,788,True,True
2026-08-29T12:29:30,329.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-54.9,84.2,0.95,31.2,OK,48.4,0,35,True,True
2026-08-29T12:29:30,329.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-63.0,83.1,0.92,31.9,OK,36.9,20,125,True,True
2026-08-29T12:29:30,329.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-68.5,75.3,0.61,31.3,DEGRADED,20.1,59,321,True,True
2026-08-29T12:29:30,329.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.7,83.1,0.88,30.9,OK,48.6,4,69,True,True
2026-08-29T12:29:30,329.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.5,80.8,0.79,31.5,DEGRADED,12.9,86,211,True,True
2026-08-29T12:30:00,330.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.3,84.1,0.95,30.2,OK,48.0,0,35,True,True
2026-08-29T12:30:00,330.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.8,82.6,0.92,31.7,OK,47.1,0,35,True,True
2026-08-29T12:30:00,330.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-68.9,75.2,0.61,31.3,DEGRADED,19.3,42,266,True,True
2026-08-29T12:30:00,330.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.7,82.8,0.88,30.7,OK,35.4,11,226,True,True
2026-08-29T12:30:00,330.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-75.1,80.7,0.79,32.2,DEGRADED,16.4,55,177,True,True
2026-08-29T12:30:30,330.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.8,84.1,0.95,32.2,OK,48.1,0,35,True,True
2026-08-29T12:30:30,330.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.2,83.3,0.92,32.1,OK,49.7,0,39,True,True
2026-08-29T12:30:30,330.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.4,74.8,0.61,30.6,DEGRADED,31.2,41,160,True,True
2026-08-29T12:30:30,330.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.4,81.9,0.88,31.0,DEGRADED,31.6,34,313,True,True
2026-08-29T12:30:30,330.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-75.8,79.6,0.79,30.1,DEGRADED,15.4,92,611,True,True
2026-08-29T12:31:00,331.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-59.8,83.1,0.95,31.4,OK,47.6,0,35,True,True
2026-08-29T12:31:00,331.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.7,82.9,0.92,30.0,OK,44.4,1,45,True,True
2026-08-29T12:31:00,331.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-67.2,74.6,0.61,32.4,DEGRADED,27.9,66,445,True,True
2026-08-29T12:31:00,331.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-62.1,82.2,0.88,30.8,OK,41.7,10,69,True,True
2026-08-29T12:31:00,331.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.7,80.5,0.79,31.6,DEGRADED,8.1,26,133,True,True
2026-08-29T12:31:30,331.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.0,82.8,0.95,30.2,OK,47.7,0,35,True,True
2026-08-29T12:31:30,331.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.8,83.2,0.92,30.8,OK,35.7,14,88,True,True
2026-08-29T12:31:30,331.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-67.5,74.6,0.61,29.5,DEGRADED,22.3,55,177,True,True
